Timestamp,Label,EXG Channel 0 (Fp1),EXG Channel 1 (Fp2),EXG Channel 2 (C3),EXG Channel 3 (C4),EXG Channel 4 (P7),EXG Channel 5 (P8),EXG Channel 6 (O1),EXG Channel 7 (O2),EXG Channel 8 (F7),EXG Channel 9 (F8),EXG Channel 10 (F3),EXG Channel 11 (F4),EXG Channel 12 (T7),EXG Channel 13 (T8),EXG Channel 14 (P3),EXG Channel 15 (P4)
1679629534.048919,0,-57955.86055,-63450.768703,-63207.469965,-47568.624922,-44853.826744,-62376.253292,-47011.060656,-68649.538594,-71305.328167,-66901.498068,187500.0,-187500.022352,-53200.213993,-57679.123602,-69944.777482,-41958.247657
1679629534.049064,0,-57969.137486,-63464.090343,-63298.575675,-47658.814211,-44872.758671,-62353.655678,-47007.305563,-68665.296574,-71289.570187,-66933.930449,187500.0,-187500.022352,-53195.833051,-57668.59593,-69941.916459,-41951.072747
1679629534.049081,0,-57954.295928,-63454.881424,-63174.255273,-47558.85721,-44798.662639,-62356.092019,-47002.38818,-68659.485121,-71295.851027,-66923.425129,187500.0,-187500.022352,-53227.170196,-57698.748433,-69903.583217,-41955.408985
1679629534.049098,0,-57953.267748,-63450.165206,-63150.875348,-47578.124413,-44783.597563,-62354.460341,-47008.892537,-68669.051667,-71285.703335,-66900.201666,187500.0,-187500.022352,-53208.372379,-57692.735814,-69780.603919,-41847.159487
1679629534.049115,0,-57953.781838,-63454.032058,-63204.452479,-47630.293385,-44791.264211,-62365.122123,-47004.757464,-68657.182891,-71287.04444,-66940.166585,187500.0,-187500.022352,-53246.593862,-57736.411123,-69811.203457,-41901.027191
1679629534.049132,0,-57948.059791,-63451.819235,-63084.892998,-47537.623052,-44744.504362,-62360.271795,-47001.248241,-68648.800987,-71291.671251,-66912.316312,187500.0,-187500.022352,-53192.413234,-57591.348301,-69722.623494,-41840.722184
1679629534.049152,0,-57952.66425,-63450.411075,-63186.302863,-47630.002812,-44776.288542,-62334.008495,-47007.350267,-68658.121664,-71267.710181,-66922.084024,187500.0,-187500.022352,-53182.734928,-57726.844576,-69707.603122,-41824.628928
1679629534.049169,0,-57948.752695,-63452.869767,-63107.021225,-47558.879561,-44735.116629,-62366.709097,-47011.708857,-68645.716446,-71276.986155,-66909.656454,187500.0,-187500.022352,-53208.551193,-57703.4423,-69693.588578,-41857.865972
1679629534.049186,0,-57974.323091,-63473.098096,-63123.963848,-47591.200184,-44749.578208,-62334.164957,-47023.935261,-68658.211071,-71285.390411,-66904.672015,187500.0,-187500.022352,-53214.183833,-57627.781645,-69622.89001,-41793.560003
1679629534.049217,0,-57957.894559,-63461.318727,-63195.936465,-47641.89394,-44766.431423,-62349.83353,-47011.664154,-68657.875795,-71304.679967,-66958.249147,187500.0,-187500.022352,-53239.553063,-57715.512242,-69664.710124,-41863.118632
1679629534.644428,0,-63072.666594,-63918.411901,-55094.636094,-47713.017191,-52121.45175,-56304.401911,-65173.931739,-31495.083153,-69078.535626,60301.810241,0.0,-120341.814499,-55428.124121,-63642.189043,-55695.13806,-20919.623485
1679629534.644469,0,-62721.163061,-64761.273832,-62644.764798,-50791.098272,-41910.973717,-65632.343666,-61712.138261,-63017.614248,-68360.441132,-69930.315903,187500.0,-187500.022352,-54507.768692,-53901.723492,-72371.081694,-46038.715069
1679629534.644609,0,-62704.578066,-64744.174748,-63055.098123,-50898.565459,-42175.193688,-65632.120148,-61714.775767,-63037.484948,-68356.261355,-69954.075808,187500.0,-187500.022352,-54534.00964,-53925.930432,-72733.604638,-46384.898887
1679629534.644625,0,-62683.276854,-64729.444948,-62824.249306,-50747.37826,-42042.938416,-65608.874334,-61693.67572,-63003.443242,-68356.95426,-69911.294569,187500.0,-187500.022352,-54492.725967,-53901.678789,-72976.881024,-46640.491085
1679629534.64464,0,-62726.728645,-64766.437085,-63157.267947,-50962.603207,-42268.556925,-65659.724553,-61735.406427,-63056.908614,-68352.3498,-69940.932982,187500.0,-187500.022352,-54506.181718,-53926.980964,-73054.73215,-46776.926133
1679629534.644657,0,-62716.67036,-64765.945347,-63298.441565,-50867.273017,-42366.166993,-65621.860697,-61716.474499,-63036.590879,-68344.996076,-69964.134093,187500.0,-187500.022352,-54516.731741,-53944.460028,-73673.964879,-47387.374626
1679629534.644672,0,-62724.404064,-64770.885083,-63155.993897,-50843.22254,-42291.646277,-65638.28923,-61716.74272,-63025.638524,-68356.149597,-69950.030142,187500.0,-187500.022352,-54495.408177,-53888.62537,-73679.888091,-47452.64172
1679629534.644687,0,-62716.804471,-64761.653812,-63503.876448,-50927.689782,-42500.433922,-65634.824709,-61720.140185,-63036.054437,-68366.073771,-69970.213767,187500.0,-187500.022352,-54545.319622,-53900.963533,-74033.537392,-47767.153116
1679629534.644702,0,-62698.744261,-64747.572213,-63204.832459,-50753.882617,-42315.070905,-65612.182392,-61722.353008,-63020.475271,-68351.858062,-69953.427607,187500.0,-187500.022352,-54489.261447,-53840.859692,-74209.222103,-47915.769865
1679629534.644718,0,-62703.34872,-64731.568364,-63420.23622,-50903.549898,-42452.601189,-65620.586648,-61721.414235,-63026.86787,-68334.937791,-69929.824165,187500.0,-187500.022352,-54508.975686,-53950.025612,-74174.912176,-47886.332618
1679629534.644733,0,-62697.693729,-64751.170844,-63446.186596,-50812.555946,-42463.911171,-65621.726587,-61697.408461,-63018.262448,-68350.94164,-69925.15265,187500.0,-187500.022352,-54517.603459,-53912.049998,-74602.970434,-48231.018869
1679629534.644747,0,-62712.535287,-64766.347678,-63266.947957,-50833.0972,-42361.026092,-65640.34559,-61706.438566,-63026.934925,-68358.809454,-69955.707485,187500.0,-187500.022352,-54496.972799,-53881.96455,-74469.865795,-48133.967594
1679629534.644768,0,-62714.23402,-64765.297146,-63605.420423,-50933.657698,-42566.215106,-65648.392218,-61706.684435,-63039.273088,-68362.564547,-69975.37702,187500.0,-187500.022352,-54550.885207,-53945.398801,-74765.735837,-48384.083615
1679629534.644804,0,-62701.895857,-64765.677126,-63276.648614,-50769.17121,-42360.444946,-65641.329067,-61671.949824,-62994.055509,-68369.359478,-69965.832825,187500.0,-187500.022352,-54501.97959,-53895.107376,-74922.823897,-48516.89768
1679629534.64482,0,-62705.449784,-64760.133894,-63454.70261,-50924.225262,-42471.19784,-65645.352381,-61703.80106,-63033.998076,-68354.093236,-69966.771599,187500.0,-187500.022352,-54494.491755,-53907.289077,-74824.386814,-48423.020354
1679629534.644835,0,-62695.682072,-64747.236937,-63476.495561,-50821.116665,-42480.429111,-65627.359227,-61673.04506,-63009.254695,-68361.31285,-69957.070942,187500.0,-187500.022352,-54498.179793,-53929.909042,-75207.652176,-48710.597898
1679629534.64485,0,-62718.100872,-64765.72183,-63258.744867,-50813.293554,-42345.424574,-65645.531195,-61681.494019,-63012.182774,-68376.042649,-69942.83288,187500.0,-187500.022352,-54470.262464,-53892.961609,-75060.890622,-48571.815917
1679629534.644865,0,-62718.413796,-64762.927862,-63596.79265,-50929.567329,-42551.194734,-65647.14052,-61681.896351,-63026.823166,-68389.386641,-69980.339108,187500.0,-187500.022352,-54528.488759,-53918.844929,-75292.097067,-48727.071134
1679629534.64488,0,-62709.607209,-64770.013365,-63244.417399,-50730.525044,-42325.576225,-65616.831555,-61663.56792,-62989.763974,-68393.879341,-69966.324564,187500.0,-187500.022352,-54479.94077,-53882.813917,-75418.317368,-48771.171125
1679629534.644895,0,-62726.572183,-64772.360298,-63366.144999,-50879.186497,-42397.168862,-65618.507936,-61691.999339,-63020.58703,-68412.967731,-69981.255529,187500.0,-187500.022352,-54500.973761,-53885.362015,-75221.599665,-48525.033715
1679629534.64491,0,-62706.790889,-64760.826798,-63333.176176,-50788.281952,-42368.469223,-65629.773215,-61652.503807,-62997.095346,-68420.790842,-69984.071849,187500.0,-187500.022352,-54507.723988,-53890.860545,-75489.530026,-48643.073278
1679629534.644926,0,-62721.699503,-64769.745144,-63088.37987,-50783.208106,-42231.274215,-65629.862622,-61667.948862,-63016.943695,-68442.494386,-69955.483968,187500.0,-187500.022352,-54477.862057,-53909.211327,-75255.574316,-48370.426699
1679629534.644942,0,-62734.439997,-64768.493446,-63413.195421,-50901.471186,-42450.164849,-65657.64584,-61665.110191,-63019.581201,-68455.88308,-70003.383756,187500.0,-187500.022352,-54506.651104,-53946.784609,-75438.836269,-48447.093182
1679629534.644958,0,-62755.383582,-64776.942405,-63116.274848,-50759.537609,-42317.30608,-65642.111378,-61630.88967,-62998.928189,-68489.410697,-70000.030994,187500.0,-187500.022352,-54492.144822,-53921.460083,-75567.090579,-48487.281619
1679629534.645024,0,-62790.72169,-64790.398155,-63333.042065,-50941.190236,-42533.782725,-65638.691561,-61673.357984,-63088.782202,-68538.629238,-70041.202908,187500.0,-187500.022352,-54513.468386,-53904.562164,-75448.671037,-48331.646422
1679629534.645039,0,-62817.342617,-64819.991865,-63426.651171,-50836.449961,-42705.399419,-65613.702311,-61636.969344,-63112.966789,-68536.483471,-70080.407867,187500.0,-187500.022352,-54476.476249,-53906.953801,-75866.559251,-48589.652609
1679629534.645055,0,-62891.505705,-64872.58552,-63264.288099,-50844.720107,-42801.444864,-65654.740114,-61645.999449,-63161.268909,-68564.892538,-70143.86447,187500.0,-187500.022352,-54459.131296,-53866.675957,-75743.624657,-48416.426589
1679629534.64507,0,-62935.315124,-64884.275482,-63654.035467,-50987.145422,-43401.499796,-65648.213404,-61645.552414,-63230.693427,-68593.547475,-70239.462881,187500.0,-187500.022352,-54511.635543,-53835.942308,-76012.627901,-48592.066597
1679629534.645086,0,-62957.577462,-64891.875075,-63335.500757,-50833.030144,-43831.145028,-65672.643861,-61661.466856,-63225.463119,-68586.506675,-70263.133378,187500.0,-187500.022352,-54451.598758,-53766.964825,-76264.688523,-48765.33732
1679629534.645102,0,-63020.765843,-64915.299704,-63294.239437,-51014.14633,-44693.274163,-65719.180193,-61796.449041,-63246.496111,-68579.532931,-70454.218442,187500.0,-187500.022352,-54467.893179,-53744.47897,-76258.966477,-48660.194714
1679629534.645117,0,-63034.109835,-64919.255962,-63280.247245,-50951.49439,-45395.208346,-65798.283016,-61875.417754,-63187.42045,-68537.355189,-70558.914013,187500.0,-187500.022352,-54464.138086,-53669.421812,-76845.476251,-48935.88113
1679629534.645132,0,-63062.831827,-64921.669951,-63051.655954,-50960.949178,-45984.288571,-65823.875764,-62053.47175,-63182.078383,-68491.131781,-70598.498952,187500.0,-187500.022352,-54467.5132,-53609.586192,-76803.790248,-48685.943924
1679629534.645147,0,-63075.080583,-64907.387186,-63564.539083,-51053.172475,-46679.830155,-65786.593054,-62227.748302,-63191.756689,-68457.827682,-70668.750485,187500.0,-187500.022352,-54467.379089,-53574.739823,-77035.779004,-48691.643619
1679629534.645162,0,-63067.793914,-64888.119982,-63541.18151,-50852.185589,-46751.959235,-65811.381139,-62372.721716,-63197.992825,-68385.720955,-70713.856305,187500.0,-187500.022352,-54447.307223,-53579.523096,-77284.285698,-48743.656128
1679629534.645197,0,-63070.543178,-64880.6545,-63862.733705,-51014.503958,-46996.152043,-65788.604711,-62553.547329,-63284.203504,-68351.7016,-70734.688131,187500.0,-187500.022352,-54461.165304,-53575.119802,-77328.296283,-48683.999322
1679629534.645212,0,-63039.831882,-64883.493171,-63945.636326,-50927.823893,-47156.14583,-65728.143242,-62659.226377,-63321.843841,-68325.214782,-70719.243076,187500.0,-187500.022352,-54482.958255,-53580.953608,-77967.265602,-49079.915771
1679629534.645228,0,-63044.235175,-64889.908122,-63725.270477,-50907.79673,-47174.787185,-65763.168426,-62756.188244,-63377.499685,-68297.386861,-70782.163236,187500.0,-187500.022352,-54455.107982,-53554.444439,-78136.043624,-49129.693106
1679629534.645243,0,-63016.586067,-64865.388258,-64227.894155,-51123.44636,-47652.376908,-65808.006025,-62820.471861,-63384.09345,-68271.74941,-70779.212806,187500.0,-187500.022352,-54507.589878,-53552.835113,-78772.80012,-49585.579286
1679629534.645259,0,-62985.025404,-64846.568089,-64384.356366,-51054.491228,-47919.994345,-65790.571665,-62875.054821,-63352.95747,-68216.674711,-70737.191527,187500.0,-187500.022352,-54485.171078,-53615.777626,-79653.391797,-50183.108471
1679629534.645274,0,-62981.158552,-64833.715836,-65208.956922,-51322.443941,-48589.16087,-65781.854484,-63053.309983,-63391.804801,-68191.596054,-70815.221466,187500.0,-187500.022352,-54479.627845,-53615.531756,-80591.650974,-50784.169231
1679629534.645289,0,-62925.748578,-64798.690653,-66042.341714,-51342.359345,-49200.168157,-65783.687327,-63189.052127,-63331.835071,-68139.874117,-70754.134149,187500.0,-187500.022352,-54495.877563,-53654.446143,-82207.100953,-51870.821639
1679629534.645304,0,-62880.93333,-64751.550824,-66407.703329,-51310.955144,-49448.093706,-65767.884644,-63408.456851,-63282.862399,-68113.76728,-70743.695884,187500.0,-187500.022352,-54472.89997,-53645.237225,-83343.798917,-52594.414663
1679629534.645319,0,-62866.114124,-64767.509969,-66961.043115,-51364.286407,-49702.121282,-65746.315211,-63645.318287,-63256.576747,-68089.001547,-70684.754334,187500.0,-187500.022352,-54502.046645,-53743.383735,-84523.211065,-53359.201951
1679629534.645334,0,-62818.28139,-64774.908397,-66833.504061,-51205.052579,-49519.373419,-65748.013943,-64032.808129,-63240.639954,-68061.955936,-70685.357831,187500.0,-187500.022352,-54493.374168,-53756.995947,-85346.314054,-53860.998614
1679629534.645351,0,-62784.172628,-64775.087211,-67110.196306,-51356.172723,-49582.003007,-65764.844807,-64579.062412,-63319.809833,-68058.357305,-70630.50665,187500.0,-187500.022352,-54503.834784,-53777.894828,-85934.164933,-54202.510917
1679629534.645385,0,-62732.026009,-64761.49735,-67316.301741,-51327.093104,-49570.693024,-65788.872932,-65051.533586,-63322.290876,-68044.074541,-70552.074379,187500.0,-187500.022352,-54509.355665,-53841.351431,-86927.208236,-54815.708675
1679629534.6454,0,-62722.280648,-64762.726696,-67384.541617,-51358.229084,-49496.038198,-65722.912934,-65505.095184,-63310.533859,-68034.32918,-70506.074489,187500.0,-187500.022352,-54530.343953,-53901.254106,-87537.455563,-55181.316159
1679629534.645418,0,-62732.42834,-64768.448742,-67982.294319,-51492.563068,-49737.794666,-65702.505791,-65841.757159,-63319.921591,-68052.724666,-70440.472119,187500.0,-187500.022352,-54550.751096,-53905.813862,-88587.339352,-55860.473914
1679629534.645434,0,-62689.803563,-64774.05903,-68148.591298,-51403.178442,-49733.436076,-65703.153992,-66109.396948,-63309.505678,-68036.899631,-70458.264107,187500.0,-187500.022352,-54557.769544,-53937.888615,-89649.293083,-56495.375215
1679629534.645449,0,-62671.743354,-64763.911338,-68866.618737,-51577.745566,-50096.674275,-65727.964428,-66331.506232,-63346.766036,-68079.502056,-70413.44886,187500.0,-187500.022352,-54598.293257,-53943.543606,-90642.202275,-57048.111504
1679629534.645464,0,-62641.099112,-64744.398265,-69677.003584,-51566.793211,-50535.84135,-65704.740966,-66457.570071,-63346.095484,-68041.414683,-70340.068083,187500.0,-187500.022352,-54596.2816,-54013.54927,-92176.11309,-57935.721628
1679629534.645479,0,-62656.18654,-64744.890004,-70523.687664,-51624.795988,-51012.916984,-65701.611722,-66573.620328,-63378.997252,-68065.934547,-70333.608429,187500.0,-187500.022352,-54594.739329,-53962.94492,-93526.60549,-58663.919111
1679629534.645494,0,-62656.030077,-64738.698571,-71905.27134,-51758.884103,-51805.129862,-65687.418364,-66699.527705,-63418.068101,-68073.109457,-70294.559931,187500.0,-187500.022352,-54629.272774,-54017.639639,-95377.776966,-59710.159565
1679629534.645508,0,-62626.056388,-64711.429442,-72775.514159,-51693.080567,-52311.307467,-65714.240457,-66789.515828,-63413.687159,-68084.151218,-70277.013812,187500.0,-187500.022352,-54632.29026,-54002.820433,-97300.943411,-60764.73722
1679629534.645524,0,-62638.193385,-64716.995027,-73995.740592,-51831.639031,-53044.779962,-65669.089934,-66884.756611,-63425.645343,-68053.015238,-70279.785428,187500.0,-187500.022352,-54629.585699,-54028.971974,-99101.354075,-61716.809775
1679629534.645539,0,-62630.772606,-64715.385701,-75082.840035,-51817.222156,-53671.411117,-65633.438901,-67010.149897,-63442.297392,-68071.366021,-70230.544535,187500.0,-187500.022352,-54654.820818,-53998.864174,-101283.979569,-62897.093641
1679629534.645571,0,-62608.487917,-64711.094166,-75784.595404,-51818.004467,-54097.770643,-65660.305698,-67079.842637,-63456.177825,-68086.229931,-70265.569719,187500.0,-187500.022352,-54620.667353,-54035.945718,-103018.027904,-63806.139088
1679629534.645586,0,-62634.482996,-64718.649056,-76870.711371,-51919.302573,-54720.244374,-65686.367832,-67130.357579,-63478.14959,-68070.762524,-70252.873928,187500.0,-187500.022352,-54672.65751,-54042.271261,-104994.838535,-64890.422212
1679629534.645601,0,-62598.608446,-64685.635529,-77227.378157,-51796.122109,-54852.566701,-65645.531195,-67172.736487,-63489.906608,-68070.047268,-70226.923552,187500.0,-187500.022352,-54652.272719,-53988.247095,-106768.22594,-65827.697912
1679629534.645617,0,-62605.112804,-64702.712262,-77820.66051,-51885.797308,-55111.019923,-65644.011276,-67199.1786,-63506.066919,-68099.238646,-70209.98093,187500.0,-187500.022352,-54651.333946,-54009.414197,-108163.622995,-66539.332752
1679629535.123903,0,-62605.850411,-64726.248649,-78007.297576,-51767.601284,-55051.40782,-65662.518521,-67220.748034,-63482.172904,-68111.688568,-70231.975047,187500.0,-187500.022352,-54624.444798,-54090.707492,-109677.283129,-67318.112232
1679629535.123975,0,-62625.877574,-64745.292335,-77516.520323,-51666.929026,-54568.051346,-65693.498038,-67239.590554,-63464.962061,-68144.858556,-70241.854518,187500.0,-187500.022352,-54611.369027,-54070.859143,-110242.312877,-67497.932017
1679629535.124011,0,-62659.941633,-64778.909359,-77166.916688,-51628.416971,-54091.512155,-65685.362003,-67293.167686,-63437.000029,-68177.402696,-70253.723294,187500.0,-187500.022352,-54646.416562,-54085.276018,-110591.871809,-67530.274991
1679629535.124046,0,-62666.222473,-64806.223191,-75681.240938,-51309.524633,-52863.84259,-65682.992719,-67296.43104,-63391.78245,-68212.584342,-70240.200489,187500.0,-187500.022352,-54585.686873,-54048.216826,-110248.079628,-67073.651203
1679629535.124072,0,-62717.206802,-64853.944165,-73840.41832,-51132.364706,-51357.938511,-65678.321204,-67296.989834,-63340.909879,-68274.990413,-70309.468545,187500.0,-187500.022352,-54585.888038,-54060.286768,-108793.83043,-65882.727907
1679629535.124096,0,-62739.849119,-64907.856573,-70945.040398,-50700.417244,-49077.948818,-65706.663216,-67279.421363,-63234.046189,-68314.284779,-70294.403469,187500.0,-187500.022352,-54569.705375,-54071.037957,-106538.159435,-64122.684493
1679629535.124249,0,-62774.851951,-64942.322963,-67682.311557,-50585.03754,-46683.965228,-65742.269545,-67302.287197,-63254.766256,-68367.481931,-70323.863068,187500.0,-187500.022352,-54541.117494,-54037.465636,-102618.713989,-61310.18684
1679629535.124267,0,-62773.913178,-64917.110195,-66038.564269,-50784.213934,-45475.33935,-65779.060516,-67260.645897,-63309.684492,-68387.956129,-70324.623027,187500.0,-187500.022352,-54606.675161,-54081.498573,-99527.825359,-59139.072494
1679629535.124286,0,-62749.59448,-64916.394939,-64442.225032,-50731.285004,-44393.492567,-65741.353123,-67257.762522,-63342.988592,-68358.49653,-70339.486937,187500.0,-187500.022352,-54590.380739,-54074.189553,-97178.411147,-57509.496213
1679629535.124304,0,-62770.269843,-64904.056776,-63901.268113,-50968.459364,-44073.147365,-65768.197568,-67214.958932,-63422.784319,-68363.592728,-70330.278019,187500.0,-187500.022352,-54622.701362,-54110.645248,-95128.644422,-56140.474217
1679629535.124322,0,-62735.714046,-64871.132656,-63905.961979,-51031.893615,-44117.292061,-65789.454077,-67148.283678,-63430.450968,-68344.169062,-70288.837885,187500.0,-187500.022352,-54659.648795,-54130.225376,-94302.702761,-55579.199562
1679629535.124339,0,-62730.304924,-64859.12977,-63737.876861,-51075.390109,-44088.055979,-65794.371461,-67075.841674,-63432.66379,-68345.063131,-70283.093486,187500.0,-187500.022352,-54611.413731,-54131.968812,-93370.232686,-54980.284569
1679629535.124356,0,-62724.895802,-64842.433017,-64362.988098,-51221.659925,-44531.536941,-65749.913841,-67033.999209,-63454.769666,-68337.284724,-70325.964132,187500.0,-187500.022352,-54648.227054,-54120.055332,-93038.421039,-54793.938076
1679629535.124374,0,-62711.663569,-64827.859679,-64332.545022,-51107.55427,-44545.775002,-65766.968222,-66954.225833,-63422.560802,-68305.142916,-70302.830077,187500.0,-187500.022352,-54607.546879,-54101.458681,-92853.996796,-54703.078235
1679629535.124391,0,-62732.920078,-64825.088063,-64725.443986,-51266.497525,-44827.429334,-65773.807856,-66896.893608,-63434.407226,-68317.928114,-70302.472449,187500.0,-187500.022352,-54606.92103,-54127.029076,-92334.631662,-54428.397647
1679629535.124407,0,-62729.366151,-64825.065711,-65227.955905,-51257.310958,-45159.039814,-65740.79433,-66830.7995,-63425.757101,-68333.730797,-70334.636609,187500.0,-187500.022352,-54611.480786,-54104.453815,-92529.382411,-54597.82387
1679629535.12443,0,-62717.452671,-64818.159022,-65255.940289,-51232.277004,-45202.983344,-65773.874912,-66766.113551,-63412.480165,-68346.717161,-70350.685161,187500.0,-187500.022352,-54569.459506,-54132.862882,-92263.597818,-54459.913607
1679629535.124534,0,-62714.658703,-64809.352435,-65875.128314,-51337.956052,-45603.973639,-65692.514562,-66750.087351,-63455.46257,-68352.439207,-70311.994292,187500.0,-187500.022352,-54620.332077,-54113.685085,-92269.610437,-54505.019427
1679629535.124561,0,-62692.441069,-64787.738298,-65732.926516,-51174.810669,-45518.947604,-65715.648617,-66684.820257,-63414.581229,-68338.849347,-70341.476243,187500.0,-187500.022352,-54546.392506,-54061.940797,-92268.336388,-54549.857026
1679629535.124589,0,-62721.766558,-64790.867542,-65800.048804,-51246.269196,-45599.547994,-65731.116024,-66633.031265,-63408.747424,-68345.644277,-70324.131289,187500.0,-187500.022352,-54574.086317,-54105.750216,-91729.972271,-54259.418459
1679629535.124614,0,-62703.683997,-64796.455478,-65884.806619,-51189.227544,-45686.250411,-65734.446434,-66628.315047,-63419.20804,-68316.899933,-70281.260643,187500.0,-187500.022352,-54565.167971,-54155.125219,-91709.453369,-54281.747852
1679629535.124636,0,-62697.626674,-64793.058013,-65368.011936,-51115.846767,-45402.673829,-65778.971109,-66633.545355,-63421.487918,-68330.780367,-70331.037978,187500.0,-187500.022352,-54522.118511,-54101.726902,-91064.896114,-53913.704027
1679629535.124653,0,-62692.351662,-64780.384574,-65564.372011,-51233.349888,-45589.109729,-65758.161635,-66582.87395,-63447.90768,-68337.86587,-70307.434536,187500.0,-187500.022352,-54553.075678,-54089.098166,-90614.486112,-53687.705539
1679629535.124671,0,-62696.0397,-64788.162981,-65080.613206,-51065.331824,-45331.416468,-65708.429004,-66618.681445,-63431.836776,-68321.638503,-70344.963115,187500.0,-187500.022352,-54549.164122,-54052.128381,-90252.790183,-53504.957677
1679629535.124688,0,-62700.331235,-64770.21453,-64997.442364,-51189.518117,-45379.003332,-65757.178158,-66686.720155,-63475.668547,-68334.513108,-70380.100057,187500.0,-187500.022352,-54520.196261,-54128.236071,-89432.503513,-53035.951023
1679629535.124706,0,-62669.172903,-64739.883213,-65148.383695,-51168.641587,-45578.693817,-65774.590167,-66701.271141,-63429.556898,-68297.096288,-70350.729865,187500.0,-187500.022352,-54535.373096,-54086.348902,-89349.623245,-53014.381589
1679629535.124723,0,-62669.083496,-64718.984332,-64857.073409,-51119.937136,-45512.890281,-65738.35799,-66774.987194,-63437.78234,-68309.099175,-70341.208022,187500.0,-187500.022352,-54517.894032,-54097.815346,-88841.90337,-52721.976068
1679629535.12474,0,-62663.137932,-64693.749212,-65302.096641,-51240.144818,-45917.501559,-65727.718559,-66845.775169,-63446.343058,-68300.672567,-70325.673559,187500.0,-187500.022352,-54557.411916,-54068.020471,-88667.582115,-52640.660422
1679629535.124817,0,-62655.717153,-64685.568474,-65007.455946,-51064.080127,-45796.846842,-65683.864437,-66843.495291,-63409.060348,-68302.460707,-70354.619068,187500.0,-187500.022352,-54514.138939,-54047.054535,-88551.040119,-52584.51284
1679629535.124834,0,-62661.483903,-64680.718145,-65004.863144,-51171.212038,-45884.733902,-65719.314303,-66836.409788,-63435.435407,-68301.700747,-70384.860979,187500.0,-187500.022352,-54504.304171,-54043.590014,-87918.798675,-52226.706115
1679629535.124851,0,-62666.580101,-64676.247797,-65031.819347,-51107.442511,-45970.519897,-65723.382321,-66757.709295,-63417.598715,-68309.635616,-70395.858037,187500.0,-187500.022352,-54511.389674,-54045.758134,-87802.167273,-52197.805309
1679629535.124868,0,-62677.286586,-64694.375061,-64419.158032,-51019.846024,-45692.978286,-65730.534879,-66752.300173,-63418.425729,-68323.828974,-70429.296247,187500.0,-187500.022352,-54498.448014,-54047.032183,-87014.044763,-51767.511877
1679629535.124888,0,-62664.143761,-64648.732799,-64461.335774,-51109.543575,-45845.730108,-65658.15993,-66739.805548,-63474.506256,-68322.174945,-70391.588854,187500.0,-187500.022352,-54539.172892,-54026.535633,-86342.799526,-51408.229936
