Timestamp,Label,EXG Channel 0 (Fp1),EXG Channel 1 (Fp2),EXG Channel 2 (C3),EXG Channel 3 (C4),EXG Channel 4 (P7),EXG Channel 5 (P8),EXG Channel 6 (O1),EXG Channel 7 (O2),EXG Channel 8 (F7),EXG Channel 9 (F8),EXG Channel 10 (F3),EXG Channel 11 (F4),EXG Channel 12 (T7),EXG Channel 13 (T8),EXG Channel 14 (P3),EXG Channel 15 (P4)
1680229549.225555,0,-84224.010613,-59232.949821,-76475.532529,-52102.788043,-187500.022352,-54387.069271,187500.0,187500.0,-82092.816483,187500.0,187500.0,187500.0,-42434.004537,-51842.613738,187500.0,187500.0
1680229549.2256,0,-84441.716604,-58386.958645,-76688.857578,-51346.807342,-187500.022352,-54589.553724,187500.0,187500.0,-82201.624775,187500.0,187500.0,187500.0,-41840.900998,-51562.009938,187500.0,187500.0
1680229549.225618,0,-84250.117451,-59149.041372,-76495.112657,-51869.301721,-187500.022352,-54406.135309,187500.0,187500.0,-82229.22918,187500.0,187500.0,187500.0,-42086.300801,-51786.443804,187500.0,187500.0
1680229549.225635,0,-84357.964618,-58753.951937,-76604.122115,-51771.40108,-187500.022352,-54519.972744,187500.0,187500.0,-82084.971021,187500.0,187500.0,187500.0,-42324.413934,-51720.819082,187500.0,187500.0
1680229549.225654,0,-84372.09092,-58641.969698,-76619.321301,-51448.843056,-187500.022352,-54549.767619,187500.0,187500.0,-82281.979296,187500.0,187500.0,187500.0,-41725.163665,-51621.711447,187500.0,187500.0
1680229549.225671,0,-84235.901741,-59235.699086,-76483.243881,-52103.615058,-187500.022352,-54416.998257,187500.0,187500.0,-82102.047754,187500.0,187500.0,187500.0,-42433.624558,-51849.855703,187500.0,187500.0
1680229549.225689,0,-84438.699119,-58400.794375,-76681.660316,-51360.821886,-187500.022352,-54588.190268,187500.0,187500.0,-82210.476066,187500.0,187500.0,187500.0,-41847.986501,-51585.501621,187500.0,187500.0
1680229549.225707,0,-84241.467326,-59144.347506,-76485.434352,-51872.699186,-187500.022352,-54380.319045,187500.0,187500.0,-82219.819095,187500.0,187500.0,187500.0,-42060.864515,-51779.492412,187500.0,187500.0
1680229549.225724,0,-84323.900559,-58755.181283,-76572.002658,-51787.270819,-187500.022352,-54483.91938,187500.0,187500.0,-82054.505593,187500.0,187500.0,187500.0,-42297.480082,-51705.6646,187500.0,187500.0
1680229549.225742,0,-84372.359141,-58635.666506,-76622.227028,-51429.888777,-187500.022352,-54544.850236,187500.0,187500.0,-82273.195061,187500.0,187500.0,187500.0,-41700.666154,-51600.678456,187500.0,187500.0
1680229549.225761,0,-84219.473209,-59266.209217,-76469.810482,-52113.069846,-187500.022352,-54393.97596,187500.0,187500.0,-82088.301431,187500.0,187500.0,187500.0,-42427.589587,-51829.605023,187500.0,187500.0
1680229549.225835,0,-84428.909055,-58438.345306,-76684.700153,-51395.802366,-187500.022352,-54608.284486,187500.0,187500.0,-82203.323508,187500.0,187500.0,187500.0,-41855.630798,-51584.249924,187500.0,187500.0
1680229549.225854,0,-84233.666567,-59131.405846,-76491.625785,-51882.913933,-187500.022352,-54399.273324,187500.0,187500.0,-82209.269072,187500.0,187500.0,187500.0,-42046.090012,-51790.62358,187500.0,187500.0
1680229549.225872,0,-84351.259095,-58784.573827,-76611.140562,-51804.593421,-187500.022352,-54524.376038,187500.0,187500.0,-82082.78055,187500.0,187500.0,187500.0,-42334.807495,-51714.202966,187500.0,187500.0
1680229549.225891,0,-84384.026752,-58640.85211,-76638.119118,-51444.149189,-187500.022352,-54557.769544,187500.0,187500.0,-82308.264948,187500.0,187500.0,187500.0,-41736.473648,-51644.93491,187500.0,187500.0
1680229549.22591,0,-84214.913453,-59262.163551,-76465.049561,-52125.184491,-187500.022352,-54398.289847,187500.0,187500.0,-82110.943748,187500.0,187500.0,187500.0,-42416.592528,-51829.82854,187500.0,187500.0
1680229549.225937,0,-84432.328872,-58418.899288,-76678.084037,-51394.908296,-187500.022352,-54600.215507,187500.0,187500.0,-82205.357516,187500.0,187500.0,187500.0,-41868.773624,-51574.07988,187500.0,187500.0
1680229549.225956,0,-84244.753032,-59138.580756,-76487.781285,-51874.80025,-187500.022352,-54397.328722,187500.0,187500.0,-82240.025072,187500.0,187500.0,187500.0,-42064.686664,-51775.558505,187500.0,187500.0
1680229549.225975,0,-84367.777034,-58819.286086,-76612.056984,-51808.639086,-187500.022352,-54536.066,187500.0,187500.0,-82108.574463,187500.0,187500.0,187500.0,-42330.828885,-51734.610109,187500.0,187500.0
1680229549.225992,0,-84399.292993,-58644.786018,-76642.12008,-51427.675954,-187500.022352,-54566.576131,187500.0,187500.0,-82341.166716,187500.0,187500.0,187500.0,-41748.185962,-51621.532633,187500.0,187500.0
1680229549.22601,0,-84213.862921,-59296.205258,-76459.819252,-52133.834616,-187500.022352,-54370.752498,187500.0,187500.0,-82138.101117,187500.0,187500.0,187500.0,-42426.181427,-51858.52818,187500.0,187500.0
1680229549.226029,0,-84440.978997,-58421.425035,-76689.863406,-51401.814985,-187500.022352,-54616.599335,187500.0,187500.0,-82225.161162,187500.0,187500.0,187500.0,-41860.279961,-51605.260564,187500.0,187500.0
1680229549.226105,0,-84245.580047,-59141.911166,-76490.038811,-51884.232686,-187500.022352,-54413.913717,187500.0,187500.0,-82254.911334,187500.0,187500.0,187500.0,-42042.670195,-51801.084197,187500.0,187500.0
1680229549.226124,0,-84356.623513,-58830.394903,-76608.480705,-51839.685659,-187500.022352,-54543.822055,187500.0,187500.0,-82110.429658,187500.0,187500.0,187500.0,-42343.099993,-51773.658606,187500.0,187500.0
1680229549.226149,0,-84383.602069,-58640.494483,-76637.023883,-51464.757498,-187500.022352,-54576.455602,187500.0,187500.0,-82338.730376,187500.0,187500.0,187500.0,-41753.505677,-51655.887265,187500.0,187500.0
1680229549.226177,0,-84213.46059,-59303.804851,-76464.870747,-52167.83162,-187500.022352,-54411.52208,187500.0,187500.0,-82125.204161,187500.0,187500.0,187500.0,-42425.533226,-51832.64486,187500.0,187500.0
1680229549.226194,0,-84432.619444,-58433.427922,-76681.950889,-51450.318271,-187500.022352,-54645.790714,187500.0,187500.0,-82218.701508,187500.0,187500.0,187500.0,-41893.427598,-51605.349971,187500.0,187500.0
1680229549.226212,0,-84261.427434,-59146.873253,-76509.574236,-51899.029541,-187500.022352,-54433.985583,187500.0,187500.0,-82260.87925,187500.0,187500.0,187500.0,-42043.452506,-51815.523424,187500.0,187500.0
1680229549.22623,0,-84346.386414,-58842.598956,-76596.991908,-51868.921741,-187500.022352,-54540.916329,187500.0,187500.0,-82105.780495,187500.0,187500.0,187500.0,-42361.562534,-51759.912283,187500.0,187500.0
1680229549.226248,0,-84382.97622,-58627.888099,-76634.140507,-51460.085983,-187500.022352,-54587.229143,187500.0,187500.0,-82330.437878,187500.0,187500.0,187500.0,-41716.804113,-51666.057308,187500.0,187500.0
1680229549.3371,0,-42333.466391,-29383.625613,-38252.976627,-26946.927839,-93750.011176,-26640.552478,93749.988824,93749.988824,-41032.103125,93749.988824,93749.988824,93749.988824,-21274.457428,-25934.617333,93749.988824,93749.988824
1680229549.337146,0,-84755.356283,-58615.885212,-76596.723687,-53669.667681,-187500.022352,-53381.240771,187500.0,187500.0,-82211.504246,187500.0,187500.0,187500.0,-41380.723283,-51520.972135,187500.0,187500.0
1680229549.353252,0,-84607.790066,-58846.354049,-76457.137043,-53963.481362,-187500.022352,-53230.075923,187500.0,187500.0,-82184.704505,187500.0,187500.0,187500.0,-41633.052127,-51581.232438,187500.0,187500.0
1680229549.385337,0,-84721.068707,-58672.546884,-76560.312696,-53803.018189,-187500.022352,-53326.38959,187500.0,187500.0,-82112.083687,187500.0,187500.0,187500.0,-41736.496,-51496.318161,187500.0,187500.0
1680229549.474674,0,-84691.586756,-58689.91419,-76537.223344,-53775.23497,-187500.022352,-53320.198157,187500.0,187500.0,-82251.670331,187500.0,187500.0,187500.0,-41366.127594,-51556.556112,187500.0,187500.0
1680229549.474712,0,-84616.015508,-58793.44747,-76473.11854,-53998.014807,-187500.022352,-53250.751287,187500.0,187500.0,-82108.865036,187500.0,187500.0,187500.0,-41880.955324,-51538.562958,187500.0,187500.0
1680229549.474732,0,-84738.011329,-58578.803668,-76582.910309,-53699.753129,-187500.022352,-53376.010463,187500.0,187500.0,-82201.155388,187500.0,187500.0,187500.0,-41404.63965,-51531.745676,187500.0,187500.0
1680229549.474751,0,-84603.342069,-58799.460089,-76449.135119,-53959.413345,-187500.022352,-53233.026353,187500.0,187500.0,-82176.993153,187500.0,187500.0,187500.0,-41628.112391,-51578.796098,187500.0,187500.0
1680229549.474769,0,-84691.787921,-58650.530416,-76530.674282,-53820.385494,-187500.022352,-53329.183558,187500.0,187500.0,-82101.310146,187500.0,187500.0,187500.0,-41708.668078,-51516.255917,187500.0,187500.0
1680229549.474788,0,-84688.748084,-58670.8258,-76534.161155,-53775.927875,-187500.022352,-53302.540279,187500.0,187500.0,-82226.92695,187500.0,187500.0,187500.0,-41328.822533,-51572.917589,187500.0,187500.0
1680229549.474808,0,-84609.824074,-58801.069415,-76444.418901,-53979.708729,-187500.022352,-53232.735781,187500.0,187500.0,-82106.495751,187500.0,187500.0,187500.0,-41865.823193,-51536.573653,187500.0,187500.0
1680229549.474826,0,-84748.829573,-58593.578171,-76586.196016,-53687.817298,-187500.022352,-53379.072652,187500.0,187500.0,-82190.739476,187500.0,187500.0,187500.0,-41361.567838,-51510.690333,187500.0,187500.0
1680229549.474845,0,-84616.462543,-58826.259831,-76462.926145,-53959.212179,-187500.022352,-53257.546217,187500.0,187500.0,-82197.735572,187500.0,187500.0,187500.0,-41622.479751,-51607.629848,187500.0,187500.0
1680229549.650426,0,-84692.547881,-58683.856867,-76531.657759,-53831.918994,-187500.022352,-53327.708343,187500.0,187500.0,-82102.159512,187500.0,187500.0,187500.0,-41746.24136,-51523.810807,187500.0,187500.0
1680229549.650463,0,-84702.695573,-58693.132841,-76550.880259,-53776.531372,-187500.022352,-53334.436218,187500.0,187500.0,-82246.037691,187500.0,187500.0,187500.0,-41363.177164,-51575.331578,187500.0,187500.0
1680229549.650485,0,-84608.505322,-58828.226784,-76450.453872,-54007.827223,-187500.022352,-53227.72899,187500.0,187500.0,-82110.20614,187500.0,187500.0,187500.0,-41888.890194,-51551.459915,187500.0,187500.0
1680229549.650506,0,-84766.196879,-58605.648113,-76603.250397,-53710.236098,-187500.022352,-53395.300018,187500.0,187500.0,-82200.373077,187500.0,187500.0,187500.0,-41364.831193,-51556.064374,187500.0,187500.0
1680229549.650527,0,-84614.808513,-58826.438645,-76455.885345,-53973.807868,-187500.022352,-53263.916464,187500.0,187500.0,-82194.092237,187500.0,187500.0,187500.0,-41598.49633,-51608.948601,187500.0,187500.0
1680229549.650567,0,-84703.030849,-58683.543942,-76535.837535,-53841.932576,-187500.022352,-53335.754971,187500.0,187500.0,-82111.189617,187500.0,187500.0,187500.0,-41729.83518,-51537.758295,187500.0,187500.0
1680229549.650599,0,-84677.572212,-58670.646986,-76520.615997,-53773.670348,-187500.022352,-53326.456645,187500.0,187500.0,-82230.927912,187500.0,187500.0,187500.0,-41290.757512,-51577.499697,187500.0,187500.0
1680229549.65062,0,-84600.950432,-58798.521316,-76446.296447,-53991.845726,-187500.022352,-53244.917482,187500.0,187500.0,-82093.554091,187500.0,187500.0,187500.0,-41850.646359,-51569.162496,187500.0,187500.0
1680229549.650641,0,-84730.344681,-58565.325566,-76573.857853,-53690.052472,-187500.022352,-53381.196067,187500.0,187500.0,-82180.1671,187500.0,187500.0,187500.0,-41391.362714,-51534.427885,187500.0,187500.0
1680229549.650662,0,-84609.89113,-58791.748737,-76459.461625,-53936.748676,-187500.022352,-53249.276072,187500.0,187500.0,-82182.066999,187500.0,187500.0,187500.0,-41573.998818,-51593.101215,187500.0,187500.0
1680229549.650683,0,-84686.736427,-58661.192198,-76531.322483,-53821.838358,-187500.022352,-53344.58391,187500.0,187500.0,-82093.755256,187500.0,187500.0,187500.0,-41726.37066,-51519.049885,187500.0,187500.0
1680229549.650765,0,-84688.166939,-58654.956061,-76540.754919,-53745.37304,-187500.022352,-53340.717058,187500.0,187500.0,-82233.543066,187500.0,187500.0,187500.0,-41296.256041,-51585.836898,187500.0,187500.0
1680229549.650786,0,-84583.49372,-58792.598104,-76437.378101,-53987.397729,-187500.022352,-53218.095388,187500.0,187500.0,-82084.166358,187500.0,187500.0,187500.0,-41824.338356,-51546.117848,187500.0,187500.0
1680229549.650806,0,-84734.703271,-58564.945586,-76585.257242,-53684.665702,-187500.022352,-53367.226227,187500.0,187500.0,-82173.394522,187500.0,187500.0,187500.0,-41387.093531,-51526.560071,187500.0,187500.0
1680229549.650827,0,-84593.686115,-58794.073319,-76444.262438,-53949.667984,-187500.022352,-53250.483066,187500.0,187500.0,-82175.942621,187500.0,187500.0,187500.0,-41589.108597,-51604.679418,187500.0,187500.0
1680229549.650848,0,-84698.5605,-58656.766553,-76543.571239,-53820.921936,-187500.022352,-53350.842399,187500.0,187500.0,-82097.711515,187500.0,187500.0,187500.0,-41721.118,-51531.477455,187500.0,187500.0
1680229549.650869,0,-84694.984221,-58646.060067,-76547.080463,-53743.003755,-187500.022352,-53348.406058,187500.0,187500.0,-82236.739366,187500.0,187500.0,187500.0,-41302.291012,-51597.258639,187500.0,187500.0
1680229549.650889,0,-84600.726914,-58797.783708,-76450.342113,-53986.593066,-187500.022352,-53247.175008,187500.0,187500.0,-82103.455913,187500.0,187500.0,187500.0,-41827.668766,-51564.200409,187500.0,187500.0
1680229549.65091,0,-84745.543867,-58575.294444,-76593.125056,-53678.74249,-187500.022352,-53386.046396,187500.0,187500.0,-82182.625792,187500.0,187500.0,187500.0,-41396.57067,-51555.88556,187500.0,187500.0
1680229549.65093,0,-84619.010641,-58783.053909,-76467.821177,-53921.638897,-187500.022352,-53263.491781,187500.0,187500.0,-82193.578147,187500.0,187500.0,187500.0,-41583.878289,-51619.655087,187500.0,187500.0
1680229549.65095,0,-84689.686857,-58678.090117,-76532.194201,-53823.380628,-187500.022352,-53351.602358,187500.0,187500.0,-82090.693067,187500.0,187500.0,187500.0,-41715.373601,-51541.647499,187500.0,187500.0
1680229549.650976,0,-84704.19314,-58664.120276,-76554.613001,-53736.991136,-187500.022352,-53365.907474,187500.0,187500.0,-82235.733537,187500.0,187500.0,187500.0,-41284.677837,-51606.199337,187500.0,187500.0
1680229549.769942,0,-84610.740496,-58800.421214,-76457.517023,-53979.798136,-187500.022352,-53244.537502,187500.0,187500.0,-82110.004975,187500.0,187500.0,187500.0,-41817.632832,-51557.80781,187500.0,187500.0
1680229549.769979,0,-84729.383556,-58614.566459,-76576.741228,-53704.849327,-187500.022352,-53357.324404,187500.0,187500.0,-82172.075769,187500.0,187500.0,187500.0,-41408.10417,-51540.373449,187500.0,187500.0
1680229549.770001,0,-84611.925138,-58770.51458,-76468.089398,-53928.411475,-187500.022352,-53260.943682,187500.0,187500.0,-82177.328429,187500.0,187500.0,187500.0,-41561.280675,-51601.684284,187500.0,187500.0
1680229549.770022,0,-84693.374895,-58720.267859,-76534.898762,-53873.984977,-187500.022352,-53330.345849,187500.0,187500.0,-82100.550187,187500.0,187500.0,187500.0,-41790.207242,-51546.073144,187500.0,187500.0
1680229549.770044,0,-84704.394305,-58688.573085,-76551.170832,-53783.080433,-187500.022352,-53353.010518,187500.0,187500.0,-82234.928874,187500.0,187500.0,187500.0,-41332.488219,-51610.624982,187500.0,187500.0
1680229549.770066,0,-84593.484949,-58779.075298,-76437.467508,-53991.242229,-187500.022352,-53239.64247,187500.0,187500.0,-82101.913643,187500.0,187500.0,187500.0,-41818.661012,-51568.82722,187500.0,187500.0
1680229549.770086,0,-84745.297998,-58670.535227,-76581.233928,-53738.689868,-187500.022352,-53386.202858,187500.0,187500.0,-82165.750225,187500.0,187500.0,187500.0,-41397.822368,-51545.089667,187500.0,187500.0
1680229549.770107,0,-84630.946473,-58752.543778,-76474.593756,-53920.096626,-187500.022352,-53270.91256,187500.0,187500.0,-82201.669479,187500.0,187500.0,187500.0,-41567.807384,-51614.111854,187500.0,187500.0
1680229550.184154,0,-84664.630552,-58726.749864,-76496.677279,-53889.966475,-187500.022352,-53305.24484,187500.0,187500.0,-82082.26646,187500.0,187500.0,187500.0,-41754.355044,-51533.98085,187500.0,187500.0
1680229550.184207,0,-84702.874387,-58688.617788,-76539.61498,-53786.321436,-187500.022352,-53349.948329,187500.0,187500.0,-82213.046517,187500.0,187500.0,187500.0,-41319.479504,-51590.307246,187500.0,187500.0
1680229550.184305,0,-84607.723011,-58740.809112,-76443.457776,-53971.572694,-187500.022352,-53251.019508,187500.0,187500.0,-82108.574463,187500.0,187500.0,187500.0,-41813.922443,-51528.012935,187500.0,187500.0
1680229550.184327,0,-84736.849038,-58706.610943,-76562.480815,-53777.447793,-187500.022352,-53389.063882,187500.0,187500.0,-82162.822147,187500.0,187500.0,187500.0,-41411.166359,-51547.660118,187500.0,187500.0
1680229550.184362,0,-84607.45479,-58688.573085,-76443.7707,-53919.850757,-187500.022352,-53235.105066,187500.0,187500.0,-82169.974705,187500.0,187500.0,187500.0,-41547.89198,-51563.149877,187500.0,187500.0
1680229550.18439,0,-84762.419434,-58766.401859,-76574.014315,-53814.574041,-187500.022352,-53421.228042,187500.0,187500.0,-82169.974705,187500.0,187500.0,187500.0,-41547.89198,-51563.149877,187500.0,187500.0
1680229550.184413,0,-84685.216509,-58734.617678,-76502.242863,-53887.060748,-187500.022352,-53308.128215,187500.0,187500.0,-82169.974705,187500.0,187500.0,187500.0,-41547.89198,-51563.149877,187500.0,187500.0
1680229550.184455,0,-84699.521625,-58692.596399,-76521.644178,-53799.285448,-187500.022352,-53337.319593,187500.0,187500.0,-82223.037746,187500.0,187500.0,187500.0,-41330.3201,-51587.267409,187500.0,187500.0
1680229550.184481,0,-84639.708357,-58628.67041,-76467.664715,-53901.298809,-187500.022352,-53306.630648,187500.0,187500.0,-82222.456601,187500.0,187500.0,187500.0,-41554.619855,-51614.089503,187500.0,187500.0
1680229550.184502,0,-84673.548898,-58738.506882,-76485.166131,-53905.813862,-187500.022352,-53326.836625,187500.0,187500.0,-82091.49773,187500.0,187500.0,187500.0,-41765.419157,-51481.834231,187500.0,187500.0
1680229550.184523,0,-84693.352544,-58723.330048,-76514.290454,-53853.488428,-187500.022352,-53325.204948,187500.0,187500.0,-82211.973633,187500.0,187500.0,187500.0,-41308.616556,-51625.19832,187500.0,187500.0
1680229550.184544,0,-84606.717182,-58532.088522,-76428.973845,-53862.540884,-187500.022352,-53228.332487,187500.0,187500.0,-82114.698841,187500.0,187500.0,187500.0,-41810.502626,-51452.374631,187500.0,187500.0
1680229550.184566,0,-84616.663708,-58061.852522,-76447.346979,-53612.000181,-187500.022352,-53265.995177,187500.0,187500.0,-82142.660873,187500.0,187500.0,187500.0,-41437.250845,-51544.910853,187500.0,187500.0
1680229550.184621,0,-84704.014326,-59042.982345,-76533.244733,-54065.874704,-187500.022352,-53363.29232,187500.0,187500.0,-82202.831769,187500.0,187500.0,187500.0,-41530.949358,-51562.635787,187500.0,187500.0
1680229550.184643,0,-84677.996895,-58741.569071,-76489.569424,-53843.251329,-187500.022352,-53327.015439,187500.0,187500.0,-82110.675527,187500.0,187500.0,187500.0,-41760.345311,-51418.936422,187500.0,187500.0
1680229550.184664,0,-84722.163942,-59407.181669,-76516.816201,-54152.688879,-187500.022352,-53375.33991,187500.0,187500.0,-82161.257525,187500.0,187500.0,187500.0,-41442.749374,-51645.270186,187500.0,187500.0
1680229550.184686,0,-84666.418691,-58301.351464,-76493.391573,-53813.679971,-187500.022352,-53302.696741,187500.0,187500.0,-82207.950319,187500.0,187500.0,187500.0,-41529.854122,-51646.946567,187500.0,187500.0
1680229550.184707,0,-84676.275811,-58651.066858,-76469.966944,-53735.00183,-187500.022352,-53323.841491,187500.0,187500.0,-82141.364472,187500.0,187500.0,187500.0,-41767.922553,-51253.600568,187500.0,187500.0
1680229550.184729,0,-84722.298053,-59345.446151,-76525.712195,-54271.086069,-187500.022352,-53364.544018,187500.0,187500.0,-82214.365269,187500.0,187500.0,187500.0,-41325.20155,-51931.171349,187500.0,187500.0
1680229550.184751,0,-84647.82204,-57708.024407,-76458.098168,-53386.627541,-187500.022352,-53291.699683,187500.0,187500.0,-82180.390618,187500.0,187500.0,187500.0,-41805.585242,-51228.119579,187500.0,187500.0
