Timestamp,Label,EXG Channel 0 (Fp1),EXG Channel 1 (Fp2),EXG Channel 2 (C3),EXG Channel 3 (C4),EXG Channel 4 (P7),EXG Channel 5 (P8),EXG Channel 6 (O1),EXG Channel 7 (O2),EXG Channel 8 (F7),EXG Channel 9 (F8),EXG Channel 10 (F3),EXG Channel 11 (F4),EXG Channel 12 (T7),EXG Channel 13 (T8),EXG Channel 14 (P3),EXG Channel 15 (P4)
1680232936.079706,0,-66813.074566,-28259.221108,-187500.022352,-59380.940721,187500.0,-187500.022352,-187500.022352,-187500.022352,-60994.647264,-25643.351751,187500.0,-187500.022352,-21076.532731,-42470.504936,-187500.022352,-187500.022352
1680232936.079722,0,-66669.554015,-28626.862601,-187500.022352,-59660.24812,187500.0,-187500.022352,-187500.022352,-187500.022352,-61104.170812,-25610.405279,187500.0,-187500.022352,-21097.856295,-42403.02502,-187500.022352,-187500.022352
1680232936.079742,0,-66725.209859,-28304.259873,-187500.022352,-59457.741315,187500.0,-187500.022352,-187500.022352,-187500.022352,-61122.298076,-26021.945598,187500.0,-187500.022352,-20992.646634,-42796.929812,-187500.022352,-187500.022352
1680232936.079759,0,-66750.780255,-28405.200351,-187500.022352,-59459.529455,187500.0,-187500.022352,-187500.022352,-187500.022352,-60912.258734,-25250.162214,187500.0,-187500.022352,-21088.379155,-42165.403624,-187500.022352,-187500.022352
1680232936.079777,0,-66695.124411,-28535.935704,-187500.022352,-59596.836221,187500.0,-187500.022352,-187500.022352,-187500.022352,-61175.405821,-25967.697915,187500.0,-187500.022352,-21011.042119,-42705.28766,-187500.022352,-187500.022352
1680232936.079794,0,-66794.477915,-28217.08807,-187500.022352,-59321.194508,187500.0,-187500.022352,-187500.022352,-187500.022352,-60947.820359,-25507.542551,187500.0,-187500.022352,-21038.378303,-42352.085394,-187500.022352,-187500.022352
1680232936.079811,0,-66698.655987,-28621.609941,-187500.022352,-59596.299779,187500.0,-187500.022352,-187500.022352,-187500.022352,-61077.102849,-25475.087819,187500.0,-187500.022352,-21102.483106,-42270.590934,-187500.022352,-187500.022352
1680232936.079828,0,-66735.536365,-28304.326928,-187500.022352,-59410.445024,187500.0,-187500.022352,-187500.022352,-187500.022352,-61134.345667,-25932.40451,187500.0,-187500.022352,-21025.816622,-42658.617217,-187500.022352,-187500.022352
1680232936.079923,0,-66730.462519,-28372.700914,-187500.022352,-59446.543091,187500.0,-187500.022352,-187500.022352,-187500.022352,-60939.796083,-25198.21676,187500.0,-187500.022352,-21124.410167,-42055.365986,-187500.022352,-187500.022352
1680232936.079941,0,-66701.427603,-28537.500326,-187500.022352,-59610.694302,187500.0,-187500.022352,-187500.022352,-187500.022352,-61197.69051,-25937.321894,187500.0,-187500.022352,-21027.96239,-42625.871912,-187500.022352,-187500.022352
1680232936.079957,0,-66763.833673,-28199.206674,-187500.022352,-59367.708488,187500.0,-187500.022352,-187500.022352,-187500.022352,-60989.774584,-25524.731043,187500.0,-187500.022352,-21055.38798,-42332.862894,-187500.022352,-187500.022352
1680232936.079975,0,-66645.078855,-28600.152266,-187500.022352,-59669.322928,187500.0,-187500.022352,-187500.022352,-187500.022352,-61108.484698,-25501.194656,187500.0,-187500.022352,-21090.61433,-42273.049626,-187500.022352,-187500.022352
1680232936.182445,0,-35343.673568,-15627.177432,-93750.011176,-31719.02528,93749.988824,-93750.011176,-93750.011176,-93750.011176,-30627.902523,-13086.052309,93749.988824,-93750.011176,-10493.160545,-21431.411377,-93750.011176,-93750.011176
1680232936.259788,0,-70621.40949,-31540.524249,-187500.022352,-63686.221979,187500.0,-187500.022352,-187500.022352,-187500.022352,-61669.737002,-24904.559541,187500.0,-187500.022352,-20582.536826,-27874.033496,-187500.022352,-187500.022352
1680232936.259832,0,-70681.580386,-31261.08274,-187500.022352,-63439.32461,187500.0,-187500.022352,-187500.022352,-187500.022352,-61684.466801,-25273.229214,187500.0,-187500.022352,-20530.099634,-28188.790761,-187500.022352,-187500.022352
1680232936.259855,0,-70661.240299,-31415.063908,-187500.022352,-63528.016332,187500.0,-187500.022352,-187500.022352,-187500.022352,-61509.787918,-24496.617853,187500.0,-187500.022352,-20614.008083,-27518.864276,-187500.022352,-187500.022352
1680232936.259877,0,-70603.036356,-31428.005568,-187500.022352,-63614.98697,187500.0,-187500.022352,-187500.022352,-187500.022352,-61777.293596,-25350.812119,187500.0,-187500.022352,-20528.400901,-28179.514787,-187500.022352,-187500.022352
1680232936.2599,0,-70700.579369,-31182.963393,-187500.022352,-63364.759191,187500.0,-187500.022352,-187500.022352,-187500.022352,-61483.323453,-24716.469612,187500.0,-187500.022352,-20533.295933,-27684.535406,-187500.022352,-187500.022352
1680232936.259992,0,-70646.286982,-31558.159776,-187500.022352,-63645.586508,187500.0,-187500.022352,-187500.022352,-187500.022352,-61655.722458,-24846.266192,187500.0,-187500.022352,-20581.709812,-27710.508133,-187500.022352,-187500.022352
1680232936.286898,0,-70715.33152,-31268.324705,-187500.022352,-63401.885438,187500.0,-187500.022352,-187500.022352,-187500.022352,-61687.283121,-25229.017464,187500.0,-187500.022352,-20567.918786,-28024.617198,-187500.022352,-187500.022352
1680232936.518844,0,-70665.420075,-31395.886111,-187500.022352,-63501.641274,187500.0,-187500.022352,-187500.022352,-187500.022352,-61516.381683,-24447.823995,187500.0,-187500.022352,-20635.197536,-27355.54008,-187500.022352,-187500.022352
1680232936.518903,0,-70624.628141,-31433.682911,-187500.022352,-63584.208618,187500.0,-187500.022352,-187500.022352,-187500.022352,-61778.098259,-25319.989064,187500.0,-187500.022352,-20540.627306,-28035.502498,-187500.022352,-187500.022352
1680232936.518934,0,-70699.95352,-31200.263643,-187500.022352,-63330.002228,187500.0,-187500.022352,-187500.022352,-187500.022352,-61489.269017,-24707.059527,187500.0,-187500.022352,-20553.166634,-27564.484187,-187500.022352,-187500.022352
1680232936.518958,0,-70654.758293,-31578.544566,-187500.022352,-63619.278505,187500.0,-187500.022352,-187500.022352,-187500.022352,-61656.951804,-24826.976636,187500.0,-187500.022352,-20612.711681,-27580.376277,-187500.022352,-187500.022352
1680232936.51898,0,-70689.112924,-31243.603676,-187500.022352,-63397.325682,187500.0,-187500.022352,-187500.022352,-187500.022352,-61682.924531,-25252.531499,187500.0,-187500.022352,-20511.502983,-27971.777674,-187500.022352,-187500.022352
1680232936.519001,0,-70670.73979,-31401.228178,-187500.022352,-63477.099058,187500.0,-187500.022352,-187500.022352,-187500.022352,-61489.246665,-24447.555774,187500.0,-187500.022352,-20609.761251,-27282.628689,-187500.022352,-187500.022352
1680232936.519023,0,-70611.105336,-31422.574094,-187500.022352,-63587.449621,187500.0,-187500.022352,-187500.022352,-187500.022352,-61752.281994,-25343.994837,187500.0,-187500.022352,-20498.986006,-27998.152733,-187500.022352,-187500.022352
1680232936.519044,0,-70712.023462,-31195.569777,-187500.022352,-63305.772937,187500.0,-187500.022352,-187500.022352,-187500.022352,-61464.547988,-24711.932208,187500.0,-187500.022352,-20508.820773,-27513.544561,-187500.022352,-187500.022352
1680232936.519065,0,-70647.739845,-31568.709799,-187500.022352,-63602.469993,187500.0,-187500.022352,-187500.022352,-187500.022352,-61636.634068,-24801.316834,187500.0,-187500.022352,-20589.868199,-27502.212227,-187500.022352,-187500.022352
1680232936.519248,0,-70673.600814,-31240.720301,-187500.022352,-63376.605615,187500.0,-187500.022352,-187500.022352,-187500.022352,-61645.105379,-25234.583048,187500.0,-187500.022352,-20512.821735,-27898.151028,-187500.022352,-187500.022352
1680232936.519269,0,-70707.798983,-31388.308869,-187500.022352,-63437.178843,187500.0,-187500.022352,-187500.022352,-187500.022352,-61444.945508,-24405.08746,187500.0,-187500.022352,-20594.360899,-27194.719278,-187500.022352,-187500.022352
1680232936.519292,0,-70635.513441,-31432.833544,-187500.022352,-63540.510957,187500.0,-187500.022352,-187500.022352,-187500.022352,-61729.662029,-25267.194243,187500.0,-187500.022352,-20542.393093,-27848.641914,-187500.022352,-187500.022352
1680232936.519313,0,-70679.32286,-31152.520317,-187500.022352,-63285.745774,187500.0,-187500.022352,-187500.022352,-187500.022352,-61437.636487,-24640.116053,187500.0,-187500.022352,-20551.467902,-27369.353458,-187500.022352,-187500.022352
1680232936.519334,0,-70637.972133,-31545.218115,-187500.022352,-63568.696507,187500.0,-187500.022352,-187500.022352,-187500.022352,-61584.196876,-24716.469612,187500.0,-187500.022352,-20575.004289,-27352.813167,-187500.022352,-187500.022352
1680232936.519359,0,-70717.946675,-31259.249897,-187500.022352,-63318.24521,187500.0,-187500.022352,-187500.022352,-187500.022352,-61608.515574,-25148.729998,187500.0,-187500.022352,-20514.855744,-27720.007625,-187500.022352,-187500.022352
1680232936.51938,0,-70645.795243,-31365.174814,-187500.022352,-63392.341243,187500.0,-187500.022352,-187500.022352,-187500.022352,-61409.09331,-24319.189706,187500.0,-187500.022352,-20611.616446,-27002.360165,-187500.022352,-187500.022352
1680232936.519402,0,-70626.170412,-31440.477841,-187500.022352,-63493.080556,187500.0,-187500.022352,-187500.022352,-187500.022352,-61674.229702,-25207.090402,187500.0,-187500.022352,-20525.495175,-27694.414877,-187500.022352,-187500.022352
1680232936.519423,0,-70702.903951,-31188.081943,-187500.022352,-63221.953895,187500.0,-187500.022352,-187500.022352,-187500.022352,-61397.69392,-24597.938311,187500.0,-187500.022352,-20565.661259,-27216.534581,-187500.022352,-187500.022352
1680232936.519444,0,-70603.751612,-31527.202609,-187500.022352,-63546.590632,187500.0,-187500.022352,-187500.022352,-187500.022352,-61554.759628,-24668.748637,187500.0,-187500.022352,-20588.147114,-27194.831037,-187500.022352,-187500.022352
1680232936.519493,0,-70682.586215,-31226.146963,-187500.022352,-63328.303495,187500.0,-187500.022352,-187500.022352,-187500.022352,-61570.450553,-25156.284887,187500.0,-187500.022352,-20520.667198,-27634.802775,-187500.022352,-187500.022352
1680232936.519514,0,-70674.047848,-31384.285555,-187500.022352,-63414.536526,187500.0,-187500.022352,-187500.022352,-187500.022352,-61396.79985,-24333.316008,187500.0,-187500.022352,-20625.809804,-26938.970618,-187500.022352,-187500.022352
1680232936.519536,0,-70626.01395,-31487.841187,-187500.022352,-63551.887995,187500.0,-187500.022352,-187500.022352,-187500.022352,-61691.909932,-25264.959069,187500.0,-187500.022352,-20549.724466,-27666.050514,-187500.022352,-187500.022352
1680232936.519557,0,-70638.083892,-31170.379361,-187500.022352,-63336.193661,187500.0,-187500.022352,-187500.022352,-187500.022352,-61428.606382,-24713.228609,187500.0,-187500.022352,-20548.316306,-27277.890119,-187500.022352,-187500.022352
1680232936.519578,0,-70609.898342,-31556.885726,-187500.022352,-63663.758476,187500.0,-187500.022352,-187500.022352,-187500.022352,-61567.768343,-24794.767773,187500.0,-187500.022352,-20583.4756,-27302.365279,-187500.022352,-187500.022352
1680232936.519598,0,-70637.882726,-31228.650359,-187500.022352,-63476.60732,187500.0,-187500.022352,-187500.022352,-187500.022352,-61612.538888,-25333.914201,187500.0,-187500.022352,-20532.513622,-27799.713945,-187500.022352,-187500.022352
1680232936.51962,0,-70653.975982,-31384.866701,-187500.022352,-63541.136806,187500.0,-187500.022352,-187500.022352,-187500.022352,-61415.798833,-24499.791801,187500.0,-187500.022352,-20640.383141,-27112.509562,-187500.022352,-187500.022352
1680232936.519642,0,-70583.880911,-31453.039521,-187500.022352,-63706.807936,187500.0,-187500.022352,-187500.022352,-187500.022352,-61699.487173,-25445.784682,187500.0,-187500.022352,-20542.72837,-27884.181188,-187500.022352,-187500.022352
1680232936.519662,0,-70627.891496,-31170.178195,-187500.022352,-63464.492674,187500.0,-187500.022352,-187500.022352,-187500.022352,-61426.415911,-24900.715041,187500.0,-187500.022352,-20553.837187,-27526.329759,-187500.022352,-187500.022352
1680232936.519684,0,-70579.477618,-31546.290999,-187500.022352,-63776.94771,187500.0,-187500.022352,-187500.022352,-187500.022352,-61569.198855,-24959.902461,187500.0,-187500.022352,-20588.571797,-27546.267515,-187500.022352,-187500.022352
1680232936.519704,0,-70619.531944,-31224.202362,-187500.022352,-63570.864626,187500.0,-187500.022352,-187500.022352,-187500.022352,-61599.306655,-25496.657252,187500.0,-187500.022352,-20502.137602,-28063.285716,-187500.022352,-187500.022352
1680232936.519753,0,-70632.585363,-31366.828843,-187500.022352,-63630.387322,187500.0,-187500.022352,-187500.022352,-187500.022352,-61385.333405,-24638.193803,187500.0,-187500.022352,-20598.294806,-27378.160045,-187500.022352,-187500.022352
1680232936.519774,0,-70623.532906,-31466.450568,-187500.022352,-63780.166361,187500.0,-187500.022352,-187500.022352,-187500.022352,-61682.723365,-25560.247965,187500.0,-187500.022352,-20527.305666,-28144.646066,-187500.022352,-187500.022352
1680232936.519795,0,-70639.60381,-31159.583468,-187500.022352,-63515.007617,187500.0,-187500.022352,-187500.022352,-187500.022352,-61414.211859,-24994.033574,187500.0,-187500.022352,-20559.201605,-27782.078419,-187500.022352,-187500.022352
1680232936.6766,0,-70582.405696,-31535.338644,-187500.022352,-63824.936905,187500.0,-187500.022352,-187500.022352,-187500.022352,-61528.630439,-25009.769202,187500.0,-187500.022352,-20584.481428,-27777.98805,-187500.022352,-187500.022352
1680232936.676638,0,-70641.079025,-31221.117821,-187500.022352,-63591.137658,187500.0,-187500.022352,-187500.022352,-187500.022352,-61568.058916,-25539.639657,187500.0,-187500.022352,-20543.398922,-28290.357088,-187500.022352,-187500.022352
1680232936.67666,0,-70666.560014,-31375.836596,-187500.022352,-63636.310534,187500.0,-187500.022352,-187500.022352,-187500.022352,-61366.267367,-24638.104396,187500.0,-187500.022352,-20654.822368,-27560.818501,-187500.022352,-187500.022352
1680232936.676683,0,-70576.013097,-31449.552649,-187500.022352,-63809.290684,187500.0,-187500.022352,-187500.022352,-187500.022352,-61666.741868,-25580.252776,187500.0,-187500.022352,-20575.317213,-28337.206344,-187500.022352,-187500.022352
1680232936.676704,0,-70670.002183,-31167.116006,-187500.022352,-63525.870565,187500.0,-187500.022352,-187500.022352,-187500.022352,-61393.000054,-25027.047101,187500.0,-187500.022352,-20548.62923,-27995.403468,-187500.022352,-187500.022352
1680232936.676724,0,-70592.419278,-31543.698197,-187500.022352,-63858.509226,187500.0,-187500.022352,-187500.022352,-187500.022352,-61533.659581,-25041.419273,187500.0,-187500.022352,-20614.008083,-27971.934136,-187500.022352,-187500.022352
1680232936.676745,0,-70657.529909,-31254.690141,-187500.022352,-63649.140435,187500.0,-187500.022352,-187500.022352,-187500.022352,-61593.629312,-25623.816326,187500.0,-187500.022352,-20550.976163,-28541.613047,-187500.022352,-187500.022352
1680232936.676766,0,-70639.067368,-31374.897823,-187500.022352,-63707.098509,187500.0,-187500.022352,-187500.022352,-187500.022352,-61392.553019,-24739.38015,187500.0,-187500.022352,-20644.540566,-27847.367865,-187500.022352,-187500.022352
1680232936.676853,0,-70605.271531,-31476.419446,-187500.022352,-63865.952357,187500.0,-187500.022352,-187500.022352,-187500.022352,-61669.401725,-25694.045507,187500.0,-187500.022352,-20542.594259,-28656.366903,-187500.022352,-187500.022352
1680232936.676874,0,-70680.239282,-31180.907033,-187500.022352,-63577.503094,187500.0,-187500.022352,-187500.022352,-187500.022352,-61418.615153,-25134.290771,187500.0,-187500.022352,-20578.22294,-28288.747762,-187500.022352,-187500.022352
1680232936.676894,0,-70546.307629,-31540.993636,-187500.022352,-63927.75493,187500.0,-187500.022352,-187500.022352,-187500.022352,-61539.448683,-25128.367559,187500.0,-187500.022352,-20610.297693,-28279.605899,-187500.022352,-187500.022352
1680232936.676915,0,-70607.014967,-31208.869065,-187500.022352,-63714.519288,187500.0,-187500.022352,-187500.022352,-187500.022352,-61576.44082,-25720.062938,187500.0,-187500.022352,-20501.109421,-28880.800769,-187500.022352,-187500.022352
1680232936.676936,0,-70621.029511,-31331.133107,-187500.022352,-63746.32582,187500.0,-187500.022352,-187500.022352,-187500.022352,-61368.323728,-24784.553025,187500.0,-187500.022352,-20596.752536,-28152.446825,-187500.022352,-187500.022352
1680232936.676964,0,-70574.023792,-31458.672161,-187500.022352,-63913.315703,187500.0,-187500.022352,-187500.022352,-187500.022352,-61667.255958,-25726.611999,187500.0,-187500.022352,-20547.444588,-28937.216572,-187500.022352,-187500.022352
1680232936.676985,0,-70694.589102,-31181.152902,-187500.022352,-63604.48165,187500.0,-187500.022352,-187500.022352,-187500.022352,-61429.589859,-25177.295527,187500.0,-187500.022352,-20565.92948,-28579.32044,-187500.022352,-187500.022352
1680232936.677006,0,-70623.823479,-31579.148064,-187500.022352,-63941.277735,187500.0,-187500.022352,-187500.022352,-187500.022352,-61565.443762,-25133.374349,187500.0,-187500.022352,-20639.958458,-28500.932872,-187500.022352,-187500.022352
1680232936.677027,0,-70636.720435,-31266.156586,-187500.022352,-63742.749541,187500.0,-187500.022352,-187500.022352,-187500.022352,-61631.046132,-25754.439921,187500.0,-187500.022352,-20524.422291,-29110.643758,-187500.022352,-187500.022352
1680232936.677048,0,-70652.03138,-31359.87745,-187500.022352,-63763.804884,187500.0,-187500.022352,-187500.022352,-187500.022352,-61409.875621,-24778.741572,187500.0,-187500.022352,-20624.423996,-28323.929408,-187500.022352,-187500.022352
1680232936.677182,0,-70626.125708,-31493.876158,-187500.022352,-63941.478901,187500.0,-187500.022352,-187500.022352,-187500.022352,-61691.217028,-25730.970589,187500.0,-187500.022352,-20535.128776,-29114.77883,-187500.022352,-187500.022352
1680232936.677204,0,-70745.484024,-31215.127553,-187500.022352,-63614.517583,187500.0,-187500.022352,-187500.022352,-187500.022352,-61454.087371,-25165.002068,187500.0,-187500.022352,-20598.004234,-28721.902218,-187500.022352,-187500.022352
1680232937.039994,0,-70617.274418,-31589.496921,-187500.022352,-63981.242654,187500.0,-187500.022352,-187500.022352,-187500.022352,-61603.687597,-25101.545465,187500.0,-187500.022352,-20639.131443,-28604.913188,-187500.022352,-187500.022352
1680232937.040044,0,-70645.839947,-31280.372295,-187500.022352,-63787.83301,187500.0,-187500.022352,-187500.022352,-187500.022352,-61661.578615,-25776.903424,187500.0,-187500.022352,-20500.193,-29258.455844,-187500.022352,-187500.022352
1680232937.040072,0,-70635.6252,-31377.065942,-187500.022352,-63834.592859,187500.0,-187500.022352,-187500.022352,-187500.022352,-61444.900804,-24785.312985,187500.0,-187500.022352,-20606.699062,-28461.549099,-187500.022352,-187500.022352
1680232937.040102,0,-70567.854711,-31511.690499,-187500.022352,-64053.103513,187500.0,-187500.022352,-187500.022352,-187500.022352,-61744.592994,-25780.233834,187500.0,-187500.022352,-20514.386358,-29307.830847,-187500.022352,-187500.022352
1680232937.04012,0,-70677.244148,-31188.238405,-187500.022352,-63760.116847,187500.0,-187500.022352,-187500.022352,-187500.022352,-61528.585735,-25243.635505,187500.0,-187500.022352,-20571.070382,-28969.358381,-187500.022352,-187500.022352
1680232937.040138,0,-70588.060688,-31600.471628,-187500.022352,-64138.867156,187500.0,-187500.022352,-187500.022352,-187500.022352,-61692.178153,-25211.627807,187500.0,-187500.022352,-20597.199571,-28898.860979,-187500.022352,-187500.022352
1680232937.040156,0,-70575.186083,-31257.573516,-187500.022352,-63981.622634,187500.0,-187500.022352,-187500.022352,-187500.022352,-61858.341021,-25957.036132,187500.0,-187500.022352,-20510.944189,-29626.253799,-187500.022352,-187500.022352
1680232937.04018,0,-70592.687499,-31374.629602,-187500.022352,-64035.959725,187500.0,-187500.022352,-187500.022352,-187500.022352,-61848.148626,-24981.628356,187500.0,-187500.022352,-20589.37646,-28861.488862,-187500.022352,-187500.022352
1680232937.040198,0,-70457.750017,-31489.741086,-187500.022352,-64306.371129,187500.0,-187500.022352,-187500.022352,-187500.022352,-62517.873945,-26040.274029,187500.0,-187500.022352,-20490.402936,-29779.720876,-187500.022352,-187500.022352
1680232937.040297,0,-70503.14641,-31131.062642,-187500.022352,-64048.789626,187500.0,-187500.022352,-187500.022352,-187500.022352,-62906.704892,-25561.544366,187500.0,-187500.022352,-20462.329145,-29553.387112,-187500.022352,-187500.022352
1680232937.040314,0,-70441.679113,-31546.313351,-187500.022352,-64446.315401,187500.0,-187500.022352,-187500.022352,-187500.022352,-63639.84211,-25544.445282,187500.0,-187500.022352,-20528.982047,-29546.234554,-187500.022352,-187500.022352
1680232937.040332,0,-70528.336826,-31254.243106,-187500.022352,-64256.973774,187500.0,-187500.022352,-187500.022352,-187500.022352,-63944.585794,-26326.376358,187500.0,-187500.022352,-20404.058147,-30327.942112,-187500.022352,-187500.022352
1680232937.04035,0,-70532.069568,-31369.198128,-187500.022352,-64302.124298,187500.0,-187500.022352,-187500.022352,-187500.022352,-64067.587443,-25343.637209,187500.0,-187500.022352,-20573.551425,-29556.248135,-187500.022352,-187500.022352
1680232937.040367,0,-70418.388595,-31500.782847,-187500.022352,-64552.955574,187500.0,-187500.022352,-187500.022352,-187500.022352,-64168.170293,-26415.336301,187500.0,-187500.022352,-20485.820828,-30487.958251,-187500.022352,-187500.022352
1680232937.040384,0,-70527.286294,-31178.805969,-187500.022352,-64231.761006,187500.0,-187500.022352,-187500.022352,-187500.022352,-63890.069889,-25910.119821,187500.0,-187500.022352,-20462.217386,-30216.295149,-187500.022352,-187500.022352
1680232937.040402,0,-70473.93268,-31613.681509,-187500.022352,-64581.185827,187500.0,-187500.022352,-187500.022352,-187500.022352,-63968.256291,-25821.673968,187500.0,-187500.022352,-20531.597201,-30123.893037,-187500.022352,-187500.022352
1680232937.040419,0,-70530.236725,-31284.239147,-187500.022352,-64363.971575,187500.0,-187500.022352,-187500.022352,-187500.022352,-63767.783495,-26539.880221,187500.0,-187500.022352,-20462.932642,-30851.375264,-187500.022352,-187500.022352
1680232937.040437,0,-70577.220091,-31401.809323,-187500.022352,-64342.111569,187500.0,-187500.022352,-187500.022352,-187500.022352,-63683.986805,-25425.511649,187500.0,-187500.022352,-20584.235559,-29954.422111,-187500.022352,-187500.022352
1680232937.040454,0,-70476.681945,-31533.10347,-187500.022352,-64551.458007,187500.0,-187500.022352,-187500.022352,-187500.022352,-63664.876063,-26385.742591,187500.0,-187500.022352,-20485.664366,-30768.047961,-187500.022352,-187500.022352
1680232937.040494,0,-70587.233673,-31188.931309,-187500.022352,-64183.995328,187500.0,-187500.022352,-187500.022352,-187500.022352,-63415.765871,-25781.060848,187500.0,-187500.022352,-20495.700299,-30378.702924,-187500.022352,-187500.022352
1680232937.040511,0,-70540.160899,-31678.27805,-187500.022352,-64528.927449,187500.0,-187500.022352,-187500.022352,-187500.022352,-63537.582879,-25585.572491,187500.0,-187500.022352,-20595.634949,-30148.479956,-187500.022352,-187500.022352
1680232937.040528,0,-70568.815836,-31339.962046,-187500.022352,-64350.784046,187500.0,-187500.022352,-187500.022352,-187500.022352,-63420.213869,-26339.608591,187500.0,-187500.022352,-20511.905314,-30883.450017,-187500.022352,-187500.022352
1680232937.040546,0,-70577.533016,-31450.33496,-187500.022352,-64374.946281,187500.0,-187500.022352,-187500.022352,-187500.022352,-63369.676574,-25244.507223,187500.0,-187500.022352,-20606.67671,-29994.364678,-187500.022352,-187500.022352
1680232937.040563,0,-70483.052192,-31603.44441,-187500.022352,-64670.123419,187500.0,-187500.022352,-187500.022352,-187500.022352,-63430.383912,-26329.751471,187500.0,-187500.022352,-20543.175404,-30909.713317,-187500.022352,-187500.022352
1680232937.04058,0,-70557.125873,-31266.380103,-187500.022352,-64393.721747,187500.0,-187500.022352,-187500.022352,-187500.022352,-63219.025817,-25883.253024,187500.0,-187500.022352,-20568.589338,-30653.852898,-187500.022352,-187500.022352
1680232937.040599,0,-70450.798625,-31716.566588,-187500.022352,-64860.873206,187500.0,-187500.022352,-187500.022352,-187500.022352,-63326.627115,-25862.175329,187500.0,-187500.022352,-20591.701042,-30626.58377,-187500.022352,-187500.022352
1680232937.040617,0,-70436.806433,-31407.106686,-187500.022352,-64782.239769,187500.0,-187500.022352,-187500.022352,-187500.022352,-63202.507878,-26837.203126,187500.0,-187500.022352,-20495.588541,-31571.637877,-187500.022352,-187500.022352
1680232937.040634,0,-70430.145613,-31511.131705,-187500.022352,-64893.283235,187500.0,-187500.022352,-187500.022352,-187500.022352,-63103.266132,-25912.80203,187500.0,-187500.022352,-20583.565007,-30913.401355,-187500.022352,-187500.022352
